461	u	354
390	u	447
662	u	630
149	u	64
610	u	371
864	u	448
503	u	140
803	u	176
605	u	72
140	u	433
653	u	777
587	u	72
162	u	235
74	u	650
772	u	104
249	u	149
278	u	471
230	u	981
44	u	269
275	u	36
152	u	649
425	u	675
317	t	237
27	u	191
215	u	960
559	u	968
258	u	255
285	u	969
111	u	139
869	u	142
882	u	570
325	u	392
527	u	390
322	t	201
533	u	298
655	u	247
517	u	226
287	u	74
449	u	791
591	u	512
88	u	882
36	u	793
570	u	378
25	u	490
322	u	392
355	u	226
461	u	568
756	u	649
985	u	317
85	u	983
945	u	589
105	u	823
736	u	673
249	u	851
230	u	159
649	u	898
911	u	990
349	u	181
336	u	827
124	u	822
425	u	505
759	u	206
126	u	349
552	u	152
606	u	744
190	u	882
254	u	257
839	u	981
684	u	978
607	u	142
167	u	500
852	u	249
650	u	85
685	u	317
406	u	814
61	u	139
192	u	2
827	t	739
36	u	72
213	u	471
354	u	43
964	u	13
311	u	448
978	u	591
568	u	625
683	u	215
835	u	287
831	u	990
576	u	72
925	u	929
148	u	649
792	u	95
662	u	527
149	u	119
503	u	135
605	u	95
653	u	880
499	u	95
67	u	591
929	u	733
278	u	488
733	u	35
886	u	475
317	u	73
344	u	170
97	u	189
73	u	968
285	u	976
975	u	427
547	u	212
488	u	395
624	u	654
189	u	281
533	u	289
655	u	254
517	u	249
2	u	744
449	u	814
50	u	317
191	u	905
175	u	629
36	u	774
534	u	594
575	r	381
811	p	374
64	u	547
25	u	497
355	u	213
392	u	449
128	u	609
395	u	128
756	u	662
18	u	929
435	u	130
806	u	880
447	u	313
817	v	817
502	u	475
206	u	56
983	u	501
249	u	858
961	t	194
649	u	905
622	u	254
505	u	401
677	u	70
24	u	190
860	t	835
12	u	817
313	u	704
255	u	736
924	u	433
257	u	642
488	u	705
609	u	978
287	u	911
624	u	449
360	u	425
325	u	720
630	u	552
458	t	906
823	u	181
842	u	471
192	u	27
354	u	36
175	u	258
25	u	687
561	u	42
964	u	122
159	u	458
311	u	475
568	u	646
479	u	194
666	u	42
861	u	646
831	u	969
576	u	65
683	u	206
148	u	662
155	u	911
390	u	425
662	u	512
610	u	261
564	u	175
378	u	955
396	t	636
557	u	613
864	u	494
803	u	162
463	u	644
976	u	159
983	u	642
880	u	316
733	u	42
44	u	499
411	u	104
437	u	44
255	u	314
759	u	918
215	u	978
122	u	50
258	u	193
549	u	975
687	u	968
839	u	22
235	u	736
27	q1	708
193	u	105
325	u	406
533	u	344
817	u	170
287	u	124
357	u	358
191	u	624
793	u	44
176	u	978
64	u	568
808	u	96
322	u	410
355	u	220
392	u	502
461	u	534
128	u	630
802	u	142
19	u	88
435	u	149
226	u	683
976	u	869
605	u	924
497	u	469
469	u	497
864	u	673
13	u	170
448	u	122
140	u	662
622	u	135
968	u	44
70	u	36
612	u	468
12	u	814
687	u	2
139	u	2
546	u	503
532	u	278
673	u	539
684	u	960
624	u	502
360	u	414
823	u	76
396	u	105
269	u	433
358	u	609
341	u	683
629	u	623
842	u	448
738	u	975
354	u	61
36	u	126
175	u	269
744	u	469
159	u	501
709	u	427
128	u	316
568	u	655
683	u	193
905	u	559
861	u	653
767	u	570
49	u	139
662	u	537
538	u	666
378	u	964
803	u	149
463	u	655
605	u	109
976	u	148
867	u	634
649	u	206
653	u	878
105	q2	256
74	u	677
499	u	105
929	u	675
733	u	49
44	u	488
247	u	649
437	u	35
371	u	278
677	u	878
401	u	427
344	u	184
924	u	756
542	u	247
135	u	168
759	u	929
27	u	192
215	u	557
559	u	549
220	u	650
532	u	588
547	u	198
488	u	505
882	u	549
193	u	96
163	p	650
947	u	405
22	u	587
720	u	285
823	u	886
254	u	738
357	u	381
644	u	517
320	t	405
570	u	277
654	u	588
808	u	105
905	u	357
192	u	803
61	u	938
539	u	502
64	u	561
822	u	976
49	u	977
128	u	591
458	u	159
395	u	882
433	u	198
19	u	35
802	u	135
289	u	968
447	u	299
898	u	313
501	u	777
976	u	858
469	u	488
851	u	18
194	u	162
938	u	278
954	u	468
249	u	808
230	u	130
140	u	655
968	u	213
505	u	359
425	u	278
24	u	140
611	u	749
612	u	477
759	u	235
152	u	447
97	u	969
258	u	772
955	u	247
975	u	759
869	u	985
690	u	886
359	u	215
532	u	287
372	u	736
287	u	929
630	u	570
109	u	44
405	u	557
20	u	433
358	u	538
406	u	817
591	u	490
498	u	449
192	u	105
964	u	104
905	u	534
831	u	955
767	u	549
898	u	611
49	u	130
390	u	411
538	u	867
790	p	390
564	u	189
715	u	861
463	u	662
299	u	88
950	t	331
774	u	733
140	u	469
851	u	803
772	u	76
477	u	498
718	u	181
733	u	56
278	u	499
500	u	880
411	u	122
634	u	174
437	u	26
371	u	281
677	u	869
623	u	25
97	u	154
532	u	597
839	u	56
488	u	494
882	u	606
732	u	791
360	u	733
817	u	152
655	u	155
90	u	589
646	u	24
684	u	232
397	u	128
768	t	105
191	u	610
793	u	194
175	u	590
534	u	629
176	u	960
568	u	458
978	u	500
654	u	597
683	u	898
61	u	945
355	u	206
49	u	968
395	u	869
19	u	42
433	u	61
512	u	673
756	u	749
435	u	167
501	u	768
605	u	938
976	u	851
206	u	19
736	u	733
938	u	287
448	u	72
954	u	477
249	u	823
457	u	732
13	u	152
140	u	644
911	u	898
749	u	831
990	u	683
677	u	43
425	u	285
70	u	22
612	u	458
759	u	226
97	u	960
168	u	175
313	u	733
255	u	733
955	u	206
546	u	281
869	u	976
344	u	976
257	u	687
609	u	831
23	u	802
65	u	606
193	u	840
360	u	396
582	u	269
357	u	517
35	u	852
591	u	501
629	u	605
738	u	977
61	u	247
192	u	126
175	u	287
88	u	97
213	u	499
978	u	675
479	u	255
597	u	954
925	u	589
142	u	613
49	u	249
390	u	396
537	u	371
557	u	410
864	u	501
803	u	135
463	u	673
42	u	359
976	u	130
497	u	756
206	u	802
469	u	720
314	u	683
587	u	159
477	u	505
588	u	36
249	u	64
981	u	124
718	u	190
43	u	176
317	u	437
425	u	718
439	r	439
759	u	947
135	u	90
258	u	44
532	u	610
975	u	463
547	u	48
488	u	471
527	u	437
533	u	381
22	u	597
189	u	325
655	u	162
517	u	277
823	u	792
397	u	247
591	u	559
175	t	720
977	u	261
212	u	23
654	u	606
192	u	817
25	u	405
322	u	357
822	u	802
128	u	605
19	u	61
435	u	174
340	u	864
661	r	199
791	u	2
985	u	360
289	u	990
447	u	285
803	u	985
814	u	588
605	u	945
976	u	840
469	u	406
564	u	981
448	u	65
622	u	154
969	u	831
749	u	806
48	u	311
827	u	397
612	u	499
152	u	397
168	u	148
763	r	151
316	u	653
955	u	193
410	u	488
344	u	985
126	u	354
488	u	557
552	u	109
409	u	458
690	u	792
232	u	193
960	u	435
174	u	25
65	u	597
193	u	839
360	u	501
230	s	895
153	t	766
527	u	642
136	t	157
130	u	36
852	u	170
494	u	447
823	u	105
2	u	411
269	u	406
170	u	644
375	t	502
539	t	315
61	u	254
192	u	119
175	u	358
550	u	354
213	u	490
498	u	499
159	u	494
154	u	955
497	p	79
479	u	230
597	u	945
142	u	622
792	u	128
368	t	791
898	u	629
461	u	316
662	u	572
119	u	174
858	u	547
381	u	733
610	u	313
803	u	142
42	u	336
299	u	74
605	u	130
867	u	607
184	u	768
653	u	835
74	u	704
499	u	130
72	u	744
44	u	471
886	u	392
634	u	192
275	u	18
371	u	299
623	u	235
344	u	159
135	u	85
97	u	232
572	u	170
839	u	42
552	u	924
882	u	576
130	u	878
360	u	715
624	u	675
533	u	372
22	u	622
193	u	13
468	u	572
817	u	142
894	t	803
287	u	128
254	u	517
90	u	607
2	u	709
357	u	322
50	u	458
644	u	736
397	u	254
449	u	985
193	t	139
181	u	437
277	u	568
977	u	316
64	u	532
905	u	322
61	u	911
192	u	774
354	u	791
355	u	184
392	u	18
835	u	612
76	u	736
808	u	76
822	u	827
128	u	594
802	u	162
512	u	655
433	u	35
705	u	831
142	u	317
289	u	981
803	u	960
105	u	969
814	u	597
501	u	878
475	u	864
502	u	392
497	u	425
469	u	397
851	u	119
381	u	494
864	u	733
457	u	690
83	u	955
969	u	806
587	u	839
72	u	475
534	t	619
316	u	666
546	u	299
572	u	976
410	u	497
135	u	898
606	u	806
359	u	176
590	u	56
960	u	392
625	u	806
397	r	600
130	u	61
527	u	653
167	u	314
109	u	449
298	u	806
823	u	96
534	u	457
341	u	839
170	u	653
629	u	587
192	u	76
36	u	2
550	u	411
159	u	281
311	u	502
568	u	683
989	t	254
767	u	542
898	u	590
537	u	257
919	r	919
564	u	152
557	u	392
774	u	704
867	u	582
851	u	772
184	u	777
653	u	842
613	u	13
74	u	713
499	u	149
772	u	43
278	u	406
247	u	685
411	u	159
677	u	842
623	u	242
410	u	683
611	u	503
612	u	683
675	u	325
73	u	898
122	u	95
687	u	823
532	u	624
235	u	823
947	u	433
780	t	549
720	u	249
287	u	139
684	u	215
449	u	976
650	u	858
570	u	313
277	u	559
978	u	479
977	u	299
835	u	623
61	u	918
25	u	427
392	u	27
433	u	26
435	u	184
340	u	886
705	u	822
367	t	556
226	u	344
878	u	340
898	u	285
501	u	869
814	u	606
605	u	975
119	u	886
976	u	822
851	u	126
381	u	501
448	u	175
198	u	929
800	t	355
140	u	675
83	u	898
990	u	654
677	u	48
72	u	448
784	t	273
425	u	314
674	t	722
70	u	249
611	u	713
24	u	232
152	u	411
168	u	130
258	u	888
488	u	539
122	u	814
190	u	817
609	u	772
174	u	43
684	u	925
624	u	395
325	u	666
852	u	184
630	u	534
517	t	469
475	q2	732
650	u	20
396	u	954
20	u	469
589	u	964
406	u	749
181	u	733
550	u	396
561	u	124
964	u	76
978	u	654
269	r	349
479	u	152
905	u	634
507	p	700
597	u	607
576	u	395
806	u	192
925	u	610
683	u	148
49	u	230
390	u	503
119	u	176
538	u	839
381	u	683
340	u	65
104	u	378
557	u	447
447	u	572
42	u	322
609	r	59
863	t	108
976	u	105
774	u	313
587	u	128
72	u	646
981	u	97
781	v	781
500	u	852
371	u	325
612	u	720
97	u	254
27	u	247
73	u	905
122	u	104
572	u	184
869	u	198
975	u	488
488	u	458
235	u	814
193	u	19
533	u	354
468	u	978
655	u	191
517	u	314
26	u	314
90	u	433
918	u	662
793	u	230
650	u	835
277	u	550
568	u	502
212	u	50
654	u	433
64	u	610
835	u	662
61	u	925
76	u	662
355	u	170
19	u	22
435	u	67
876	p	243
878	u	349
85	u	911
447	u	502
898	u	278
289	u	955
475	u	882
502	u	410
851	u	65
104	u	557
610	u	538
194	u	159
938	u	355
622	u	189
968	u	230
56	u	255
990	u	759
594	u	976
72	u	457
124	u	142
827	u	406
425	u	289
788	t	193
70	u	242
612	u	494
12	u	880
168	u	139
955	u	170
546	u	317
738	s	253
552	u	64
488	u	512
471	u	269
232	u	36
122	u	823
960	u	406
768	u	257
23	u	774
360	u	488
298	u	792
396	u	947
534	u	475
269	u	395
358	u	559
591	u	281
170	u	767
842	u	534
378	s	100
192	u	90
498	u	542
36	u	48
324	t	447
964	u	437
905	u	609
977	t	994
806	u	249
767	u	624
390	u	488
381	u	690
104	u	355
463	u	709
605	u	167
613	u	27
772	u	25
499	u	167
72	u	655
940	t	254
249	u	36
143	t	939
981	u	24
162	u	316
954	u	720
500	u	861
317	u	401
152	u	550
401	u	381
665	t	731
135	u	126
759	u	983
73	u	880
559	u	539
95	u	924
532	u	646
975	u	499
732	u	960
193	u	42
533	u	409
895	t	280
22	u	625
817	u	235
655	u	70
254	u	568
287	u	189
646	u	109
50	u	501
831	v	831
193	t	160
181	u	410
277	u	605
978	u	449
808	u	35
905	u	447
479	u	861
76	u	655
539	u	316
458	u	213
19	u	25
435	u	74
340	u	772
705	u	964
791	u	230
878	u	358
503	u	793
501	u	851
497	u	406
851	u	72
194	u	360
864	u	736
13	u	235
448	u	189
230	u	72
649	u	561
911	u	945
349	u	772
124	u	135
827	u	105
24	u	198
70	u	235
247	u	396
316	u	673
258	u	842
255	u	552
955	u	189
552	u	73
606	u	793
409	u	494
590	u	19
190	u	803
768	u	278
673	u	964
96	u	673
839	u	772
823	u	13
269	u	498
406	u	767
170	u	744
192	u	83
181	u	715
213	u	390
568	u	718
597	u	589
452	t	111
861	u	718
576	u	409
806	u	242
925	u	624
227	t	224
49	u	212
427	u	713
190	p	125
119	u	194
104	u	360
715	u	683
605	u	174
774	u	299
800	t	735
140	u	287
851	u	793
880	u	500
653	u	687
749	u	152
613	u	18
499	u	174
44	u	427
500	u	938
152	u	559
255	u	354
425	u	537
410	u	646
611	u	488
135	u	105
414	u	929
559	u	610
258	u	25
532	u	655
572	u	206
869	u	212
552	u	888
882	u	612
732	u	985
817	u	226
50	u	494
191	u	568
181	u	401
534	u	547
570	u	468
977	u	336
64	u	624
683	u	840
25	u	64
539	u	311
354	u	715
311	u	736
802	u	198
18	u	594
985	u	411
806	u	929
142	u	281
226	u	355
289	u	905
447	u	488
501	u	842
814	u	625
502	u	612
469	u	425
381	u	458
104	u	539
497	u	397
457	u	662
230	u	65
149	q1	92
649	u	568
56	u	269
140	u	718
968	u	148
827	u	96
70	u	220
687	u	74
258	u	835
410	u	469
471	u	287
409	u	501
738	t	248
232	u	18
372	u	547
839	u	831
65	u	512
684	u	888
193	u	882
582	u	475
405	u	622
517	u	537
396	u	929
357	u	591
269	u	505
341	u	867
591	u	299
192	u	168
175	u	341
744	u	285
964	u	427
159	u	317
709	u	355
277	u	261
479	u	181
831	u	888
806	u	235
155	u	990
767	u	610
427	u	704
662	u	977
538	u	802
149	u	477
557	u	468
447	u	537
299	u	25
605	u	181
976	u	76
867	u	546
469	u	666
851	u	864
206	u	792
653	u	662
613	u	105
74	u	749
67	u	673
954	u	738
500	u	947
247	u	705
886	u	381
152	u	564
677	u	806
425	u	512
401	u	355
410	u	655
196	r	896
361	t	372
542	u	191
242	u	538
27	u	24
215	u	613
258	u	18
220	u	322
869	u	299
488	u	289
235	u	851
416	t	614
193	u	56
189	u	447
947	u	349
720	u	213
655	u	88
287	u	175
26	u	277
90	u	396
646	u	95
357	u	437
397	u	193
591	u	613
191	u	547
181	u	392
534	u	564
570	u	477
277	u	587
683	u	835
322	u	299
512	u	864
433	u	126
18	u	587
576	u	673
142	u	354
803	u	791
859	t	201
814	u	634
119	u	938
475	u	791
851	u	90
104	u	512
610	u	549
564	u	911
194	u	378
448	u	139
230	u	122
622	u	336
911	u	835
594	u	827
503	s	106
888	u	793
124	u	149
474	t	783
674	t	750
70	u	213
24	u	212
247	u	414
759	u	35
687	u	85
255	u	538
546	u	344
257	u	744
471	u	278
690	u	814
232	u	27
372	u	552
673	u	938
839	u	822
193	u	777
360	u	463
405	u	613
650	u	56
396	u	990
20	u	505
2	u	449
406	u	649
629	u	414
744	u	258
977	u	568
568	u	732
277	u	316
212	u	792
978	u	738
683	u	176
905	u	606
861	u	732
831	u	867
155	u	977
49	u	314
119	u	212
149	u	468
557	u	475
447	u	512
774	u	277
867	u	533
140	u	269
32	r	32
74	u	278
499	u	184
477	u	314
613	u	96
981	u	61
44	u	409
317	u	502
275	u	968
437	u	978
255	u	340
425	u	527
612	u	756
135	u	27
803	t	657
27	u	19
316	u	390
572	u	220
975	u	12
488	u	278
235	u	842
882	u	406
116	t	458
189	u	390
22	u	532
918	u	690
90	u	405
64	u	606
835	u	690
192	u	880
354	u	733
392	u	44
802	u	232
19	u	498
435	u	111
340	u	803
985	u	425
503	u	802
475	u	814
502	u	630
497	u	371
194	u	371
13	u	192
448	u	128
198	u	886
968	u	130
911	u	842
349	u	793
72	u	405
336	u	975
888	u	814
124	u	162
425	u	325
70	u	206
247	u	425
97	u	792
313	u	869
255	u	517
924	u	468
642	u	925
552	u	44
409	u	395
215	u	269
174	u	88
960	u	498
673	u	929
65	u	534
684	u	878
193	u	768
109	u	411
19	p	363
823	u	22
534	u	503
357	u	605
269	u	471
358	u	715
406	u	642
591	u	317
629	u	405
842	u	570
36	u	468
175	u	167
213	u	427
964	u	409
479	u	167
835	u	355
925	u	533
433	u	806
858	u	610
140	u	314
497	u	684
851	u	882
880	u	411
184	u	835
653	u	644
587	u	215
749	u	189
613	u	119
74	u	287
72	u	683
954	u	756
718	u	70
43	u	360
44	u	406
634	u	255
437	u	969
371	u	360
623	u	168
611	u	461
135	u	18
27	u	42
73	u	852
572	u	213
975	u	23
869	u	313
488	u	287
193	u	206
533	u	437
22	u	557
189	u	397
673	u	242
287	u	193
90	u	414
646	u	73
191	u	533
281	u	258
176	u	817
977	u	381
783	r	439
835	u	677
61	u	960
322	u	317
539	u	344
392	u	85
311	u	653
128	u	533
458	u	249
340	u	808
8	t	419
806	u	964
576	u	655
999	t	939
878	u	258
925	u	358
976	u	768
502	u	591
861	s	484
457	u	371
13	u	823
622	u	354
546	t	65
649	u	533
968	u	139
653	u	437
505	u	317
72	u	410
336	u	964
888	u	823
24	u	802
317	u	654
97	u	791
853	r	813
152	u	469
316	u	709
139	u	159
344	u	609
642	u	918
488	u	597
606	u	869
590	u	255
190	u	975
111	u	591
174	u	97
96	u	733
65	u	557
27	t	461
360	u	61
624	u	85
130	u	124
298	u	869
650	u	42
685	u	392
534	u	392
842	u	547
629	u	396
36	u	477
175	u	174
561	u	70
964	u	390
277	u	298
212	u	814
905	u	588
479	u	174
683	u	162
