624,u,2
322,u,124
655,u,882
96,u,538
2,u,317
139,u,469
978,u,212
649,u,720
505,u,61
354,u,594
623,u,793
537,u,35
882,u,662
50,u,192
684,u,976
142,u,226
70,u,880
502,u,189
662,u,630
546,u,378
447,u,154
42,u,685
501,u,613
12,u,411
64,u,964
594,u,97
497,u,687
124,u,673
73,u,105
898,u,502
162,u,25
610,u,985
831,u,18
414,u,26
126,u,181
395,u,449
140,u,654
18,u,23
344,u,448
720,u,88
869,t,495
477,u,960
24,u,534
111,u,181
378,t,687
249,u,189
341,u,683
968,u,589
122,u,978
185,t,494
557,u,835
624,u,977
435,u,471
95,u,644
354,u,269
981,u,191
355,u,392
448,u,642
864,u,255
546,u,576
642,u,882
23,u,704
463,u,19
704,u,559
254,u,126
198,u,677
654,u,591
155,u,235
154,u,194
570,u,839
261,u,827
64,u,142
316,u,568
976,u,588
192,u,882
232,u,490
561,u,588
550,u,570
409,u,254
381,u,468
683,u,985
947,u,851
532,u,12
275,u,882
539,u,355
406,u,597
277,u,634
629,u,851
56,u,435
13,u,503
170,u,759
122,u,168
24,u,325
503,u,840
611,u,977
624,u,27
833,r,833
311,u,683
768,u,954
22,u,355
738,u,814
969,u,181
878,u,401
2,u,298
435,u,685
325,u,372
505,u,36
19,u,546
589,u,184
354,u,587
537,u,42
954,u,905
823,u,261
975,u,148
401,u,360
392,u,206
142,u,235
105,u,718
642,u,56
690,u,713
662,u,623
924,u,572
471,u,542
546,u,371
639,t,439
25,u,275
374,t,648
198,u,372
587,u,774
340,u,130
594,u,126
124,u,666
542,u,22
35,u,623
576,u,176
162,u,22
822,u,690
157,t,910
414,u,35
56,u,629
18,u,44
344,u,457
477,u,827
547,u,257
925,u,448
918,u,517
468,u,409
104,u,109
960,u,715
90,u,929
609,u,622
557,u,858
499,u,13
411,u,461
74,u,390
867,u,344
838,t,235
19,u,275
589,u,905
354,u,378
777,u,12
954,u,184
736,u,76
269,u,791
471,u,340
167,u,381
23,u,759
155,u,226
839,u,311
590,u,774
247,u,258
317,u,44
25,u,576
733,u,70
64,u,135
842,u,683
316,u,561
232,u,499
289,u,947
588,u,653
512,u,64
653,u,341
194,u,411
20,u,159
44,u,341
433,u,594
381,u,463
683,u,976
947,u,858
607,u,72
977,u,808
449,u,65
67,u,806
479,u,629
213,u,176
532,u,501
175,u,192
277,u,613
629,u,858
298,u,344
869,u,336
503,u,191
888,u,409
26,u,630
851,u,538
791,u,990
968,u,357
461,u,49
802,u,85
22,u,344
768,u,947
878,u,390
649,u,738
109,u,170
354,u,576
27,u,650
371,u,898
975,u,235
401,u,355
989,t,80
392,u,215
61,u,371
448,u,381
827,u,817
887,r,520
642,u,49
931,t,381
662,u,612
564,u,88
471,u,517
167,u,590
546,u,360
278,u,649
732,u,594
317,u,886
390,u,488
806,u,549
85,u,744
715,u,44
198,u,397
49,u,654
588,u,503
340,u,139
756,u,85
767,u,213
594,u,119
381,u,649
705,u,122
964,u,181
610,u,975
822,u,683
35,u,630
852,u,97
395,u,471
817,u,990
650,u,269
65,u,539
344,u,498
298,u,534
449,u,886
749,u,500
538,t,391
341,u,605
605,u,122
249,u,175
968,u,607
122,u,960
425,u,278
624,u,803
255,u,898
235,u,497
401,u,549
649,u,435
95,u,690
867,u,359
549,u,154
354,u,371
437,u,817
355,u,414
448,u,684
269,u,814
803,u,861
642,u,864
281,u,477
463,u,97
254,u,76
34,t,14
427,u,499
568,u,242
25,u,587
733,u,433
709,u,588
64,u,184
976,u,606
588,u,646
360,u,88
561,u,606
409,u,232
633,t,827
666,u,976
433,u,613
414,u,878
977,u,803
449,u,56
477,u,124
275,u,864
547,u,582
718,u,792
175,u,215
533,u,215
591,u,13
13,u,25
468,u,732
104,u,808
861,u,70
816,t,347
687,u,97
527,u,435
287,u,12
322,u,155
139,u,498
500,u,142
589,u,74
371,u,905
19,u,720
975,u,226
823,u,499
630,s,726
48,u,471
827,u,808
492,t,199
662,u,605
336,u,406
564,u,65
167,u,597
447,u,255
732,u,587
247,u,591
25,u,269
501,u,606
806,u,570
242,u,168
774,u,976
588,u,448
793,u,945
12,u,358
594,u,12
606,u,827
289,u,155
542,u,36
705,u,109
46,t,861
964,u,190
73,u,2
787,t,795
610,u,964
468,t,646
831,u,119
433,u,314
414,u,49
395,u,494
817,u,977
990,u,213
18,u,50
184,u,539
749,u,463
673,u,607
983,u,533
152,u,749
111,u,90
591,u,990
226,u,869
410,u,534
468,u,395
122,u,969
630,u,311
257,u,605
557,u,684
425,u,281
325,u,512
27,u,463
823,u,713
498,u,198
401,u,572
772,u,886
354,u,360
981,u,344
19,u,257
450,t,600
975,u,947
954,u,174
882,u,396
396,u,316
448,u,677
864,u,226
471,u,322
546,u,559
642,u,793
677,u,406
299,u,814
254,u,85
427,u,458
174,u,814
374,t,308
654,u,610
154,u,249
839,u,261
929,u,945
858,u,190
285,u,360
316,u,547
232,u,397
289,u,861
653,u,359
360,u,97
552,u,929
705,u,823
44,u,359
381,u,497
490,u,975
947,u,840
477,u,119
547,u,589
479,u,611
213,u,162
56,u,406
104,u,817
468,u,709
869,u,354
122,u,135
888,u,395
26,u,612
816,t,356
624,u,126
655,u,814
878,u,500
435,u,650
130,u,189
975,u,249
230,u,924
50,u,36
905,u,249
792,u,552
61,u,357
808,u,395
397,u,975
220,u,613
105,u,675
662,u,594
564,u,74
314,u,589
278,u,759
938,u,501
390,u,502
189,u,886
613,u,149
85,u,666
715,u,50
198,u,411
587,u,803
570,u,109
469,u,654
149,u,732
176,u,215
776,t,617
606,u,704
610,u,61
964,u,839
632,t,137
414,u,70
313,u,287
650,u,355
65,u,517
449,u,864
152,u,662
341,u,591
894,t,607
591,u,981
732,t,889
468,u,500
814,u,964
861,u,878
371,u,206
649,u,461
437,u,803
612,u,242
448,u,606
220,u,340
281,u,463
85,u,340
254,u,90
427,u,449
174,u,791
198,u,705
154,u,230
587,u,105
148,u,18
317,u,73
25,u,549
247,u,359
858,u,167
285,u,355
709,u,606
64,u,170
494,u,192
842,u,646
767,u,905
232,u,406
588,u,744
552,u,938
194,u,390
705,u,814
20,u,122
550,u,534
181,u,968
381,u,488
191,u,215
357,u,215
947,u,823
607,u,109
517,u,257
449,u,42
479,u,538
629,u,823
591,u,27
122,u,140
468,u,718
503,u,148
861,u,168
624,u,119
687,u,911
802,u,48
22,u,191
325,u,344
130,u,170
505,u,192
27,u,759
354,u,687
537,u,502
50,u,61
392,u,170
792,u,977
572,u,409
97,u,978
502,u,206
662,u,587
886,u,673
471,u,570
167,u,611
42,u,606
23,u,477
242,u,190
715,u,73
945,u,591
570,u,90
340,u,230
176,u,168
190,u,867
759,u,349
594,u,18
606,u,713
542,u,50
381,u,690
705,u,95
534,u,650
610,u,42
947,u,13
213,s,142
18,u,64
344,u,277
650,u,360
298,u,557
68,t,440
358,u,357
111,u,104
257,u,591
624,u,774
27,u,317
738,u,61
498,u,212
978,u,976
649,u,468
878,u,684
19,u,311
505,u,817
880,u,2
564,u,802
463,u,70
254,u,35
88,u,254
568,u,213
49,u,469
639,t,676
155,u,198
590,u,802
839,u,275
212,u,644
317,u,64
148,u,27
733,u,410
36,u,433
316,u,533
976,u,609
842,u,655
404,p,486
552,u,947
194,u,447
561,u,611
44,u,649
666,u,975
349,u,61
159,u,36
977,u,772
547,u,611
718,u,831
213,u,852
277,u,649
119,u,687
625,u,642
591,u,18
410,u,322
869,u,372
503,u,155
624,u,72
287,u,49
461,u,213
96,u,736
768,u,975
969,u,88
109,u,142
537,u,505
823,u,488
448,u,281
955,u,433
397,u,977
662,u,576
564,u,124
254,u,793
20,q2,278
874,p,132
938,u,395
732,u,630
43,u,590
457,t,949
613,u,167
715,u,64
841,t,665
198,u,425
128,u,976
588,u,299
570,u,67
793,u,938
538,u,425
124,u,759
381,u,685
610,u,35
35,u,410
922,t,264
126,u,111
990,u,232
65,u,759
76,u,546
298,u,570
458,t,659
673,u,576
358,u,378
591,u,803
771,t,600
104,u,18
257,u,582
557,u,649
683,r,349
499,u,88
738,u,42
235,u,469
139,u,744
435,u,425
95,u,590
74,u,371
549,u,190
649,u,479
880,u,27
471,u,359
397,u,174
642,u,772
677,u,435
704,u,501
427,u,471
258,u,880
359,u,550
212,u,653
247,u,341
510,t,141
733,u,405
285,u,341
774,u,198
976,u,634
594,u,977
653,u,128
552,u,964
705,u,792
44,u,642
181,u,570
381,u,410
372,u,605
607,u,27
517,u,275
449,u,20
275,u,772
119,u,662
591,u,105
990,u,827
13,u,61
24,u,275
503,u,130
861,u,154
851,u,549
624,u,65
311,u,357
322,u,191
768,u,960
139,u,406
325,u,298
130,u,88
19,u,756
505,u,242
880,u,861
823,u,479
48,u,435
411,u,713
61,u,142
572,u,395
105,u,644
471,u,552
546,u,325
167,u,625
732,u,623
501,u,546
806,u,534
613,u,174
242,u,140
715,u,95
128,u,969
570,u,72
469,u,683
793,u,925
20,u,806
767,u,168
124,u,736
542,u,64
705,u,73
898,u,433
610,u,24
831,u,83
479,t,550
720,u,159
977,u,44
925,u,406
358,u,371
152,u,649
175,u,964
605,u,73
287,u,878
918,u,591
104,u,27
410,u,570
814,u,955
425,u,325
851,u,278
255,u,85
622,u,924
371,u,43
738,u,35
878,u,666
505,u,803
307,t,844
954,u,242
355,u,73
882,u,96
736,u,26
269,u,861
864,u,190
105,u,469
704,u,494
254,u,49
911,u,19
88,u,232
359,u,557
736,t,945
25,u,542
929,u,589
858,u,322
733,u,396
232,u,425
192,u,817
653,u,155
360,u,13
561,u,653
176,u,969
20,u,85
409,u,191
181,u,549
534,u,427
381,u,405
607,u,18
696,t,540
67,u,792
547,u,625
539,u,684
533,u,226
168,u,814
625,u,684
591,u,96
990,u,960
979,t,174
869,u,390
861,u,149
888,u,471
508,t,462
405,u,793
624,u,90
527,u,358
287,u,95
22,u,162
2,u,501
460,t,912
354,u,650
27,u,732
954,u,968
975,u,213
411,u,704
50,u,24
684,u,552
744,u,612
142,u,170
105,u,655
471,u,607
938,u,409
42,u,629
501,u,557
258,u,88
588,u,317
587,u,839
570,u,433
340,u,193
149,u,736
538,u,479
767,u,159
289,u,174
713,u,861
542,u,73
705,u,64
73,u,49
162,u,977
831,u,74
546,t,525
395,u,409
56,u,564
18,u,111
184,u,744
547,u,322
477,u,888
983,u,568
152,u,690
83,u,977
605,u,64
582,u,759
249,u,357
591,u,817
287,u,869
410,u,547
104,u,44
960,u,650
851,u,285
154,t,461
255,u,76
371,u,18
587,t,555
594,t,383
867,u,281
549,u,336
354,u,325
981,u,359
502,u,827
480,r,477
800,t,374
210,t,763
736,u,19
448,u,634
471,u,405
397,u,176
220,u,360
269,u,852
281,u,427
564,u,861
677,u,325
299,u,793
155,u,803
839,u,360
212,u,767
317,u,109
36,u,396
774,u,212
976,u,644
360,u,22
550,u,498
153,t,575
488,u,756
542,u,792
381,u,396
372,u,591
159,u,73
517,u,357
406,u,653
168,u,823
119,u,644
591,u,119
990,u,969
24,u,269
869,u,401
861,u,140
26,u,945
624,u,83
527,u,381
461,u,254
802,u,20
22,u,155
325,u,316
27,u,715
623,u,744
823,u,461
411,u,831
61,u,176
448,u,316
955,u,606
142,u,851
105,u,662
70,u,193
924,u,500
471,u,582
167,u,911
546,u,299
732,u,401
23,u,505
390,u,427
501,u,532
613,u,192
715,u,109
136,v,136
469,u,861
793,u,911
20,u,792
756,u,20
73,u,56
831,u,65
644,u,181
749,u,437
449,u,823
673,u,613
175,u,978
341,u,538
226,u,175
287,u,924
410,u,552
468,u,449
559,u,792
791,u,192
255,u,67
371,u,25
566,t,180
499,u,181
435,u,390
19,u,475
880,u,126
355,u,95
864,u,168
642,u,803
702,t,905
938,t,980
463,u,162
85,u,355
458,u,437
88,u,26
49,u,497
665,t,819
654,u,572
212,u,744
148,u,255
36,u,405
192,u,803
588,u,709
44,u,685
534,u,409
191,u,42
357,u,258
159,u,64
977,u,864
67,u,878
479,u,557
213,u,888
175,u,24
406,u,642
277,u,685
13,u,70
410,u,358
861,u,135
888,u,449
249,u,605
215,q2,322
655,u,792
802,u,13
2,u,411
139,u,435
634,u,947
109,u,354
623,u,767
48,u,406
411,u,822
392,u,159
905,u,311
684,u,570
955,u,597
808,u,449
572,u,630
336,u,469
736,u,827
283,r,196
850,t,458
471,u,589
167,u,918
278,u,705
447,u,192
43,u,546
634,t,571
945,u,610
148,u,814
793,u,886
538,u,461
494,u,964
190,u,852
289,u,88
124,u,715
194,u,642
596,t,787
705,u,50
822,u,355
852,u,425
831,u,184
644,u,190
766,t,636
817,u,534
56,u,550
990,u,148
140,u,808
650,u,341
344,u,314
977,u,49
449,u,814
925,u,371
547,u,336
152,u,684
888,u,539
111,u,27
582,u,517
341,u,517
918,u,690
468,u,458
185,t,264
72,u,827
90,u,534
557,u,749
791,u,247
823,u,650
435,u,397
549,u,354
777,u,95
354,u,427
505,u,964
612,u,168
981,u,281
880,u,119
792,u,213
448,u,612
744,u,325
835,u,802
397,u,194
681,t,453
704,u,401
254,u,20
427,u,395
654,u,549
148,u,232
215,u,572
929,u,630
36,u,414
774,u,226
976,u,662
316,u,738
232,u,76
512,u,433
561,u,662
840,u,447
550,u,448
181,u,542
488,u,646
542,u,822
357,u,269
947,u,777
159,u,119
275,u,808
539,u,649
213,u,867
533,u,287
56,u,341
749,u,733
861,u,254
888,u,458
559,u,85
461,u,128
878,u,311
130,u,124
109,u,381
51,p,861
589,u,2
371,u,817
392,u,96
827,u,736
61,u,162
572,u,623
808,u,458
97,u,792
955,u,588
502,u,24
690,u,791
546,u,281
167,u,925
945,u,629
359,u,275
190,u,861
898,u,341
964,u,774
610,u,124
831,u,175
56,u,559
477,u,869
983,u,605
358,u,175
111,u,18
582,u,538
646,u,105
918,u,683
410,u,606
122,u,625
960,u,685
609,u,976
425,u,673
559,u,806
791,u,254
255,u,49
235,u,512
401,u,756
649,u,2
95,u,609
505,u,975
437,u,864
19,u,457
589,u,851
880,u,72
355,u,109
396,u,500
684,u,258
905,u,527
864,u,154
105,u,433
463,u,176
85,u,277
242,u,814
704,v,704
458,u,395
587,u,170
247,u,184
317,u,406
215,u,547
858,u,358
976,u,687
232,u,85
594,u,898
653,u,191
194,u,449
409,u,155
488,u,655
542,u,831
381,u,425
977,u,882
275,u,983
168,u,842
13,u,104
193,u,159
503,u,213
851,u,624
249,u,591
527,u,322
968,u,191
461,u,155
22,u,254
969,u,22
878,u,316
678,p,906
978,u,64
634,u,929
325,u,281
109,u,372
623,u,653
50,u,124
392,u,105
684,u,588
777,u,823
142,u,886
662,u,650
314,u,501
886,u,736
546,u,278
278,u,559
42,u,537
774,u,929
568,u,978
258,u,124
49,u,720
128,u,542
469,u,886
570,u,405
793,u,864
12,u,311
289,u,74
124,u,317
898,u,322
947,u,206
852,u,411
990,u,162
650,u,683
344,u,340
718,u,56
547,u,358
449,u,792
517,u,527
888,u,629
249,u,257
646,u,126
539,t,643
192,q2,93
557,u,767
22,u,945
738,u,124
867,u,317
549,u,372
777,u,105
354,u,409
880,u,65
960,t,377
905,u,534
448,u,534
471,u,433
546,u,732
97,u,192
397,u,212
642,u,718
220,u,140
463,u,135
254,u,226
427,u,409
911,u,198
88,u,61
568,u,148
154,u,814
590,u,869
839,u,340
247,u,175
613,u,938
733,u,475
842,u,590
597,u,690
500,t,308
360,u,50
924,s,743
409,u,130
305,t,143
181,u,624
683,u,629
357,u,287
349,u,122
275,u,990
539,u,767
175,u,61
119,u,736
168,u,851
591,u,83
170,u,355
378,r,378
869,u,437
503,u,220
26,u,981
791,u,955
249,u,630
968,u,128
322,u,193
802,u,232
22,u,247
72,u,36
257,u,189
2,u,390
139,u,344
969,u,25
543,t,691
500,u,104
589,u,20
27,u,559
623,u,644
19,u,654
823,u,425
230,u,557
61,u,212
827,u,662
690,u,869
924,u,392
886,u,793
471,u,610
732,u,437
42,u,550
189,u,985
806,u,960
85,u,589
198,u,488
587,u,882
378,u,322
858,u,606
538,u,488
756,u,56
709,u,311
190,u,683
542,u,122
705,u,23
35,u,475
964,u,792
947,u,181
576,u,772
181,u,289
56,u,537
344,u,349
977,u,26
517,u,534
358,u,189
152,u,839
605,u,159
582,u,552
646,u,119
410,u,588
960,u,607
898,r,898
654,u,968
235,u,534
772,u,976
95,u,527
354,u,406
589,u,869
880,u,90
975,u,985
882,u,42
744,u,344
448,u,527
835,u,831
803,u,194
905,u,537
299,u,756
254,u,235
458,u,409
174,u,964
587,u,184
475,u,803
929,u,539
36,u,505
192,u,767
653,u,193
512,u,468
194,u,503
44,u,705
534,u,501
683,u,588
490,u,549
159,u,924
517,u,336
13,u,122
170,u,360
175,t,602
559,u,122
687,u,990
287,u,105
322,u,254
2,u,447
878,u,298
325,u,235
130,u,27
354,u,732
371,u,814
27,u,550
230,u,546
827,u,653
792,u,898
549,u,588
684,u,606
206,u,539
70,u,242
690,u,882
336,u,497
736,u,791
254,u,929
42,u,559
189,u,976
806,u,985
353,t,137
49,u,738
588,u,355
587,u,905
570,u,395
340,u,23
215,u,258
12,u,281
759,u,140
780,t,173
831,u,148
644,u,226
990,u,176
517,s,969
65,u,687
977,u,109
517,u,609
547,u,372
673,u,568
152,u,840
646,u,12
410,u,629
90,u,570
557,u,705
255,u,22
499,u,128
878,u,733
978,u,929
772,u,985
612,u,140
981,u,317
437,u,861
975,u,976
882,u,35
513,t,180
448,u,512
835,u,774
864,u,381
397,u,230
220,u,190
97,u,242
587,s,168
833,t,595
336,u,704
463,u,149
427,u,623
911,u,212
258,u,808
654,u,705
839,u,162
317,u,435
858,u,285
806,u,232
285,u,269
733,u,461
976,u,690
232,u,104
552,u,12
561,u,690
840,u,411
666,u,572
152,q1,732
491,t,757
181,u,610
534,u,490
372,u,517
479,u,704
539,u,749
629,u,977
410,u,435
193,u,128
888,u,278
611,u,83
687,u,981
287,u,96
322,u,247
257,u,175
878,u,275
978,u,111
325,u,242
500,u,26
811,t,280
392,u,76
61,u,198
827,u,644
744,u,539
835,u,124
808,u,502
105,u,588
548,v,548
447,u,19
42,u,564
532,r,147
23,u,435
390,u,85
258,u,27
198,u,502
858,u,588
756,u,42
606,u,687
852,u,502
831,u,139
644,u,235
181,u,275
433,u,174
650,u,646
184,u,687
720,u,215
718,u,95
358,u,139
83,u,18
249,u,314
591,u,882
410,u,610
122,u,597
468,u,23
433,r,938
814,u,867
630,u,395
90,u,547
425,u,653
622,u,964
255,u,13
371,u,83
235,u,612
435,u,88
109,u,622
612,u,149
954,u,314
882,u,56
827,u,501
685,u,975
281,u,360
677,u,258
85,u,313
254,u,249
458,u,623
938,u,683
148,u,181
215,u,591
929,u,517
976,u,715
597,u,687
842,u,549
360,u,981
370,v,370
550,u,437
409,u,359
666,u,549
488,u,683
683,u,594
532,u,371
644,u,954
479,u,759
283,t,720
292,r,419
533,u,298
168,u,886
119,u,709
625,u,612
56,u,314
13,u,140
503,u,49
888,u,287
611,u,90
968,u,155
96,u,650
802,u,215
969,u,50
139,u,357
19,u,683
589,u,49
27,u,532
411,u,888
392,u,85
549,u,606
397,u,827
924,u,435
546,u,490
167,u,960
501,u,981
774,u,861
359,u,198
128,u,570
570,u,505
149,u,552
929,u,378
858,u,629
12,u,235
494,u,542
190,u,654
497,u,831
898,u,358
605,r,640
73,u,249
610,u,73
162,u,905
831,u,130
400,t,113
683,u,355
313,u,355
650,u,655
720,u,232
76,u,588
449,u,756
358,u,128
83,u,25
582,u,591
341,u,475
505,r,824
646,u,26
104,u,500
90,u,552
851,u,325
624,u,673
371,u,90
527,u,591
401,u,683
200,t,181
649,u,49
878,u,715
95,u,564
882,u,49
355,u,24
744,u,371
471,u,477
642,u,738
23,u,624
677,u,269
254,u,206
174,u,955
258,u,990
911,u,162
154,u,882
839,u,176
148,u,190
247,u,139
25,u,969
929,u,572
215,u,630
36,u,468
976,u,732
232,u,122
289,u,808
192,u,738
360,u,990
561,u,732
840,u,501
542,u,864
977,u,929
533,u,341
748,p,82
406,u,709
503,u,56
611,u,97
559,u,159
791,u,839
287,u,142
655,u,985
2,u,90
878,u,257
500,u,12
773,t,692
61,u,232
905,u,372
955,u,534
105,u,606
97,u,806
70,u,25
471,u,654
167,u,983
278,u,512
732,u,457
471,t,315
242,u,42
793,u,823
858,u,610
594,u,142
289,u,25
497,u,822
534,u,542
705,u,499
73,u,128
898,u,287
610,u,70
852,u,488
831,u,249
181,u,261
433,u,184
414,u,435
395,u,360
490,u,275
683,u,378
140,u,791
517,u,634
477,u,683
532,u,683
673,u,733
152,u,867
231,t,880
249,u,468
646,u,19
122,u,587
371,u,65
22,u,898
738,u,73
498,u,64
139,u,589
649,u,56
74,u,278
867,u,488
109,u,624
589,u,793
354,u,490
113,t,279
827,u,411
792,u,148
61,u,985
803,u,230
835,u,867
97,u,23
685,u,977
704,u,336
85,u,299
254,u,215
258,u,983
839,u,135
148,u,167
247,u,242
613,u,985
285,u,502
36,u,477
316,u,673
289,u,803
181,u,607
349,u,73
168,u,128
406,u,314
372,t,278
24,u,254
298,u,232
611,u,104
851,u,650
249,u,517
311,u,258
859,t,71
655,u,976
768,u,803
2,u,83
109,u,314
371,u,882
27,u,634
823,u,124
230,u,542
401,u,499
411,u,878
827,u,673
549,u,624
142,u,768
925,t,474
314,u,463
167,u,990
299,u,505
242,u,35
359,u,212
782,t,540
439,r,439
737,t,264
767,u,325
759,u,232
192,u,458
497,u,969
713,u,823
542,u,175
705,u,490
46,t,980
73,u,139
610,u,191
947,u,128
822,u,475
126,u,19
395,u,359
817,u,622
357,u,539
344,u,354
184,u,642
977,u,73
547,u,152
76,u,606
68,t,293
582,u,605
249,u,479
226,u,220
104,u,390
457,u,316
72,u,835
557,u,549
622,u,827
255,u,242
371,u,72
527,u,605
738,u,70
649,u,67
74,u,287
95,u,546
867,u,503
109,u,587
549,u,298
981,u,449
437,u,929
206,u,381
396,u,435
61,u,976
905,u,588
744,u,269
397,u,26
23,u,622
677,u,287
254,u,220
911,u,176
154,u,864
839,u,142
212,u,793
587,u,235
317,u,471
247,u,249
