4999	u	1675
2590	u	2629
4540	u	1170
841	u	2095
591	u	4971
4764	u	2590
2699	u	841
2642	u	640
3307	u	2381
2966	u	4385
2368	u	299
2358	u	2889
3542	u	2162
1586	u	3687
1465	t	1035
420	u	772
4011	u	2699
635	u	1812
1081	u	3486
3534	u	1298
2640	u	4176
434	t	4058
1168	u	4047
2368	u	1942
2110	u	2728
1988	u	1055
4540	u	4524
2162	u	2539
4003	u	4691
3290	u	3217
1008	u	2286
3455	u	3384
4464	u	434
4445	u	2640
3726	u	4766
4338	u	1315
192	t	1368
3414	u	2368
242	u	2524
3512	u	1500
3226	u	2095
2095	u	156
731	u	3788
2417	u	2495
267	u	278
3416	r	3416
3615	u	841
4291	u	3789
1333	u	219
559	u	3687
4766	u	2799
97	u	2352
1266	u	772
2923	s	1725
2417	u	772
4562	u	278
4361	t	4296
2477	u	4766
4687	u	1284
4474	u	2100
3625	t	3020
1827	u	3880
4162	u	1675
3641	u	3207
2381	u	3760
2122	u	3760
3522	u	2972
3880	u	1294
140	t	4982
3024	u	4559
804	u	3455
3615	u	3703
380	u	2362
3510	u	2317
3240	u	2110
2524	u	235
4971	u	135
3486	u	468
2100	u	813
3999	u	465
151	u	4188
4449	u	1029
841	u	660
3167	u	1500
219	u	2642
1387	u	2495
2352	u	4553
712	u	3703
2590	u	3971
4540	u	476
3787	u	1298
3789	u	4162
3880	u	4559
4464	u	4162
640	u	2368
316	u	2162
1370	t	43
2799	u	2539
37	t	630
2214	t	3887
2673	t	2782
1086	p	387
3334	u	4047
880	u	2948
1720	u	1045
630	u	1211
3902	u	3139
3352	u	1321
1729	u	3037
1413	t	1749
4540	u	4854
2544	u	2155
2155	u	2629
3777	t	1892
3142	u	1214
1848	u	3119
4766	u	850
1337	u	3589
4509	u	476
2506	u	3615
1400	s	4740
4515	u	1320
3991	u	219
3641	u	1772
3298	u	591
712	u	4291
1772	u	2799
2122	u	267
2142	u	151
3657	u	4806
1337	u	1138
2417	u	1614
4604	u	2368
3669	t	308
4445	u	1204
557	u	3307
3615	u	24
153	u	3589
3433	t	374
1827	u	2286
4162	u	961
3814	u	1597
4923	u	1516
4604	u	1783
3486	u	3007
3886	u	3307
3615	u	2477
285	t	4022
4531	u	3677
672	t	2266
278	u	2539
2889	u	1812
2699	u	4255
2362	u	153
1349	u	1211
3286	t	396
3018	u	278
2291	u	2358
3725	u	3007
1179	t	3425
4167	u	630
1770	u	2110
683	u	1772
1180	u	4670
4183	u	1597
755	u	3450
1170	u	3076
858	u	4405
1551	u	2417
4315	r	285
3687	u	1180
3680	u	2544
745	t	1882
1613	t	3894
1812	u	3530
3217	u	3450
1635	u	2100
2317	u	4769
2435	u	3880
4669	u	2539
4298	t	1587
2352	u	4766
3537	u	1204
2055	t	31
2874	u	3406
1708	u	3316
420	u	1528
3739	u	420
1180	u	1288
4229	u	4923
727	u	1747
4769	u	299
3455	u	1708
1422	u	1359
635	u	1805
1215	u	3486
1805	u	4464
151	u	1742
1168	u	4038
1298	u	4670
1513	t	1145
2544	u	3512
4833	u	3615
2155	u	1812
635	u	374
1699	s	1362
3641	u	422
1742	u	2291
110	t	1882
3613	u	68
813	u	731
3217	u	4806
197	u	4646
4515	u	635
1805	u	3114
3298	u	3760
1320	u	368
2139	t	807
2707	u	3643
3812	u	4385
1032	u	761
1597	u	1284
4646	u	3703
3596	p	32
3859	u	3822
1298	u	2047
4188	u	836
3789	u	1180
740	t	1564
2913	u	3735
4084	u	3880
2362	u	3167
4691	u	707
2889	u	731
4862	t	2379
3542	u	4854
4971	u	156
3167	u	2640
2642	u	4711
2169	u	1204
1435	t	750
468	u	2843
755	u	3760
278	u	4687
3805	v	3805
4806	u	3902
3788	u	1500
2435	u	2286
2352	u	4544
3677	u	1770
1958	u	1180
3024	u	3207
3406	u	4562
1516	u	2799
1675	u	4738
4509	u	3643
4553	u	4670
2243	u	1294
3643	u	3877
3822	u	257
2388	t	2313
1476	u	591
660	u	4162
4540	u	4833
1586	u	703
2047	u	3226
2610	u	3788
4850	v	4850
2291	u	4291
2260	t	4829
4644	u	368
3613	u	1294
2047	u	2799
3455	u	4176
2610	u	2151
4426	s	3919
3902	u	368
225	u	591
3298	u	630
1214	u	3589
1398	t	2872
3735	u	1294
2276	u	4732
1288	u	4188
3847	u	3290
2327	t	3564
4291	u	3493
960	u	4405
1597	u	1742
3848	u	2142
1798	v	1798
4764	u	4188
1629	u	850
225	u	4385
4670	u	1729
2464	u	4964
4229	u	2544
3707	u	2610
3119	u	2494
2642	u	4445
3121	r	3922
1614	u	3504
3523	r	338
4902	t	2801
3530	u	635
772	u	3848
4023	u	717
1066	r	3476
1270	u	712
2495	u	3848
1374	u	3657
717	u	1045
4125	u	2874
4884	p	3840
3739	u	3207
1357	p	3870
476	u	3788
1170	u	3083
241	u	1298
2829	t	218
4003	u	3822
3680	u	2539
3707	u	1288
2699	u	3530
847	t	4403
299	u	241
1387	u	3207
2286	u	420
3530	u	4433
1180	u	2972
2352	u	4753
982	u	3207
1494	u	4405
1318	u	1573
2503	u	2162
2972	u	3999
135	u	343
4954	s	4282
712	u	218
3352	u	1770
2122	u	4338
1708	u	1618
3400	u	2039
3113	u	420
2707	u	4449
3307	u	3812
880	u	1772
1664	v	1664
156	u	3076
97	u	1096
2592	v	2592
2539	u	4183
1729	u	3589
420	u	2221
2153	t	4588
151	u	3240
4459	u	2972
4433	u	1211
1729	u	434
3608	u	2151
4869	t	4720
4153	u	2843
1559	u	3687
2248	u	3608
1597	u	904
4670	u	3940
4923	u	299
2039	u	1586
4911	r	4911
4152	v	4152
1629	u	156
4783	u	841
107	u	124
3	s	941
2646	u	2610
4338	u	2151
4531	u	3352
3083	u	299
3938	u	3307
3510	u	904
4646	u	3726
4229	u	3114
3677	u	4644
3657	u	2155
598	u	3613
930	u	3114
3880	u	1304
4691	u	712
772	u	2114
4162	u	2132
3076	u	727
3493	u	3643
4193	r	4193
4894	t	2246
3825	t	3908
1315	u	1204
1629	u	3510
642	u	3602
2286	u	4047
3530	u	1708
1045	u	1772
891	u	3316
151	u	4162
3504	u	1058
2616	t	1037
4023	u	316
2503	u	1559
1675	u	3493
1204	u	2248
4971	u	3902
3953	u	4764
2699	u	2352
1304	u	4971
744	u	1055
2286	u	1634
3954	r	4438
376	u	2435
3608	u	4856
2503	u	3512
3687	u	420
3217	u	2114
4753	t	3466
215	t	4595
2477	u	3316
4764	u	2506
3114	u	4999
880	u	3083
4385	u	3777
63	u	278
3344	u	4788
1573	u	304
2358	u	3589
1980	u	2641
1528	u	1720
880	u	2966
3142	u	3641
4405	u	3880
4084	u	4524
63	t	3468
4753	u	4999
2114	s	3465
3226	u	3939
1168	u	2286
3115	q2	2013
1374	u	4540
2544	u	640
707	u	4084
1096	u	1573
774	u	1675
68	u	4964
125	t	3134
630	u	2439
3512	u	703
3083	u	2948
731	u	813
2276	u	4999
3316	u	4385
4856	u	107
4964	u	2494
278	u	630
1729	r	147
3880	u	2642
4764	u	4183
1614	u	1988
2913	u	2642
3710	q2	374
1333	u	2641
202	t	3629
3207	u	1729
2018	t	2531
3940	u	2243
4862	u	1494
3299	t	3728
3789	u	420
2169	u	2039
2439	u	4806
4700	u	465
4176	u	1586
1045	u	1446
2436	u	731
2543	t	4467
772	u	3859
2381	u	1318
1958	u	3406
4878	u	3510
3831	t	4243
3119	u	24
3290	u	4188
1422	u	4604
2948	u	4856
1476	u	4646
235	u	4553
3677	u	557
2477	u	2110
2359	t	4649
2350	t	4644
3643	u	1783
4691	u	4801
2435	u	4038
3018	u	3290
4125	u	344
3537	u	1222
2503	u	2187
2358	u	707
4540	u	1215
4559	u	591
3687	u	3703
1227	u	3493
3486	u	4385
4738	u	3024
3961	t	1474
912	p	2729
1958	u	4623
3541	t	4017
727	u	1729
344	u	304
630	u	858
3589	u	24
2110	u	2629
4540	u	4553
1008	u	2291
707	u	3114
1229	t	4488
2712	u	239
1528	u	3076
890	r	4995
3226	u	2100
1214	u	3530
4923	u	4023
2276	u	3777
1988	u	591
4425	q2	35
1217	u	1337
156	u	1634
3344	u	703
1320	u	2039
2610	u	1215
1278	r	2166
4687	u	1315
4825	p	4113
3999	u	4806
4291	u	2429
497	t	1572
26	t	3067
468	u	1635
1829	u	3602
2248	u	2494
2640	u	1402
2503	u	4854
2381	u	3739
456	u	3018
2531	s	2630
804	u	3352
107	u	2590
380	u	2343
1446	u	4670
63	u	4700
1029	u	731
2100	u	774
4177	u	2100
1551	u	1085
2590	u	1029
3938	u	4536
1675	u	3514
2721	u	1783
4842	r	4842
1812	u	2358
3334	u	4862
175	t	388
4125	u	1634
2352	u	4562
239	u	4644
2358	u	393
1029	u	3589
3024	u	3217
3406	u	4544
3643	u	422
4385	u	2362
316	u	3999
3739	u	1304
241	u	3207
3528	u	1500
3602	u	4670
4524	u	3735
2555	u	1675
299	u	3938
2184	t	4504
1708	u	2455
4764	u	3880
3788	u	2712
3643	u	3859
2970	s	1813
4672	q2	4032
2352	u	1284
2368	u	1085
151	u	1402
3877	u	2291
2162	u	3142
2506	u	153
3474	t	2636
1276	t	971
1629	u	4229
4856	u	3400
1942	u	1085
68	u	3352
3991	u	3677
2970	t	3671
151	u	3055
97	u	880
2110	u	1942
2368	u	2728
1211	u	4531
153	u	2435
1222	u	1829
1294	u	153
1573	u	4856
3735	u	1404
3290	u	1298
3953	u	3352
813	u	1980
4188	u	2317
3999	u	4604
107	u	1211
550	u	4670
1009	r	4338
4531	u	2503
4162	u	550
3602	u	2122
2241	t	2114
3613	u	2506
3119	u	4923
2029	u	2248
4038	u	1422
197	u	2972
804	u	4562
1629	u	836
1494	u	3226
3678	s	3459
1729	u	4524
961	u	1708
3406	u	304
4788	u	3083
4700	u	456
3999	u	3114
4125	u	3207
2551	u	1586
4540	u	2972
1373	u	3486
3999	u	703
4385	u	151
316	u	1586
4459	u	4702
2755	q1	2477
3677	u	550
850	u	3602
556	t	940
921	t	13
1351	q2	1138
1651	t	3620
3450	u	1516
4806	u	3037
1422	u	2142
4559	u	2243
2721	u	1446
3643	u	1772
2435	u	4047
3337	t	3870
1045	u	2169
1058	u	727
1204	u	343
1227	u	3514
2243	u	1618
1081	u	1805
4669	u	4923
239	u	1096
376	u	4118
1573	u	712
4255	u	376
1453	t	2148
4524	u	420
4878	u	4862
3602	u	4559
3455	u	1675
2243	u	239
3557	t	3213
218	u	3512
4753	u	4162
1055	u	4862
707	u	1446
2155	u	3758
640	u	961
1081	u	3450
4255	u	1805
1168	u	4011
2853	u	3677
3414	u	241
97	u	1082
4449	u	4702
4540	u	4544
3542	u	3641
3102	t	2714
4011	u	304
2506	u	3530
635	u	349
1172	r	4619
3512	u	1528
156	u	1629
1214	u	3537
1988	u	598
1161	t	1712
2162	u	930
1318	q1	2179
557	u	304
4783	u	3530
2455	u	2972
3087	v	3087
731	u	1045
1783	u	2712
3083	u	1708
3512	u	3991
1170	u	4766
541	v	541
1988	u	2221
3880	u	3999
3789	u	3602
1008	u	1980
1210	u	3344
4687	u	1320
1598	t	2800
3886	u	2142
1559	u	2110
772	u	1729
278	u	1374
4167	u	2102
2539	u	804
4604	u	961
813	u	3344
3514	u	1211
2551	u	376
3615	u	3739
1299	q2	2081
4162	u	2114
3677	u	2555
1170	u	1988
2381	u	2169
1958	u	2435
772	u	2132
3522	u	4691
2642	u	4732
1288	u	97
2610	u	4999
1895	u	3677
1681	r	1517
4593	t	1976
241	u	422
1677	t	3370
2503	u	1573
841	u	752
2495	u	3113
3680	u	3167
3290	u	4964
304	u	1085
2699	u	2334
717	u	2358
1980	u	1321
3612	v	3612
3018	u	3991
1045	r	2984
1171	q1	3020
235	u	4753
2503	u	3534
4702	u	3352
1372	p	1297
4854	u	2843
304	u	3528
2699	u	235
3	u	1210
3406	u	4559
3822	u	1675
1827	u	4670
2948	u	2151
3936	v	3936
2874	u	420
1947	p	4047
4524	u	3822
3217	u	761
4854	u	398
1008	u	4385
219	u	1284
3788	u	2707
3007	u	349
3643	u	3848
3901	t	4783
2114	u	3546
2951	v	2951
1573	u	3991
4769	u	1085
3316	u	3657
2934	t	3683
836	u	2503
1900	t	2075
2728	u	156
3814	u	4923
2799	u	1045
3226	u	3953
3760	u	4878
3613	u	1321
3939	u	4183
267	u	3512
3636	t	3907
721	u	4862
3114	u	1270
1783	u	1958
1551	u	4769
1573	u	4801
4923	u	3167
1298	u	2495
1404	u	1720
1217	u	97
456	u	376
2799	t	4515
4457	t	4508
4291	u	3512
3276	q2	1739
434	u	420
4162	u	557
4646	u	3546
4023	u	4562
3641	u	3877
559	u	3450
3859	u	2843
4604	u	1675
456	u	3735
4764	u	4153
1210	u	97
4153	u	4753
1494	u	3217
1349	u	3530
772	u	1422
2629	u	239
3938	u	3018
858	u	3643
2358	u	4464
4801	u	2334
2294	u	267
3167	u	3877
2039	u	2436
3486	u	630
2436	u	557
4084	u	2610
3504	u	374
476	u	2114
2381	u	1288
1675	u	761
4410	u	961
1422	u	4562
4125	u	2853
239	u	4459
3608	u	4524
1675	u	2114
4559	u	2248
3119	u	1635
1643	s	1412
304	u	242
1138	s	4351
2699	u	3537
4091	u	2707
2582	t	4242
3528	u	153
4547	t	4399
2721	u	3076
591	u	4788
3455	u	63
3812	u	3167
1180	u	1516
1359	u	3880
1573	u	721
3682	t	2441
4702	u	1980
1500	u	3119
4854	u	703
1211	u	3589
4833	u	1422
1942	u	242
3217	u	456
2712	u	1634
3380	r	3380
4732	u	2291
151	u	1570
4459	u	278
44	t	201
3528	u	3139
2972	u	850
2162	u	2334
3687	u	4531
4464	u	97
2317	u	1988
4387	t	980
4760	t	3472
3865	t	4028
3613	u	24
2923	t	4035
591	u	3703
2882	q2	472
2435	u	4670
153	q1	87
3822	u	4405
3055	u	3119
1032	u	1422
1057	r	1713
3207	u	3848
1168	u	660
198	q1	2264
3691	q2	3723
3847	u	2352
4038	u	2243
1629	u	135
4474	u	2151
1143	u	242
4291	u	2187
1159	r	4705
3677	u	4687
3546	u	1231
4964	u	2721
761	u	712
1374	u	393
3522	u	3055
1980	u	4118
4687	u	4042
4646	t	1416
1143	u	3687
904	u	2286
2585	t	1100
642	u	1180
4125	u	4474
1015	q2	4031
4623	u	752
3504	u	3512
755	u	1827
4539	t	2471
2358	u	4769
2381	u	2162
4544	u	2343
3657	u	731
2169	u	1168
3	u	4509
1629	u	3537
24	u	2114
4691	u	1304
4319	q1	1458
2544	q2	4472
4669	u	804
1170	u	422
2503	u	1586
4644	q2	4272
1958	u	557
841	u	761
4753	u	107
3007	u	4732
804	u	468
4176	u	3512
2352	u	4604
1007	r	1007
3677	u	1294
3282	r	3282
841	u	3414
257	u	2699
2114	u	2646
3530	u	4711
241	u	3217
1573	u	267
1675	u	4862
1284	u	422
2721	u	4923
4011	u	3938
2643	t	86
4464	u	2972
1528	u	1629
1881	u	1963
1193	q1	3678
235	u	476
156	u	4011
1320	u	4524
4562	u	4553
1500	u	2524
2027	q2	2544
841	u	4536
1301	r	2255
4856	u	3450
2506	u	135
1609	u	368
4460	t	3460
2114	u	1980
2543	t	3256
151	u	3037
1168	u	2291
4357	t	2880
3939	u	4188
1586	u	1270
4405	u	1528
1942	u	2646
1055	u	1387
1805	u	2248
4437	q2	2652
4964	u	68
2042	u	4540
4644	u	1963
703	u	3
3859	u	151
368	u	3760
2707	u	349
1805	u	349
4162	u	532
4646	u	3537
3641	u	3886
3940	u	841
1214	u	1980
2122	u	2889
3240	u	712
2640	u	398
465	u	727
1747	u	1708
3985	t	4982
4623	u	1422
434	u	4038
4646	u	4964
3207	u	1772
476	u	982
4412	u	2495
438	t	3847
1579	t	2678
3735	u	4536
930	u	2352
813	u	4856
2494	u	2368
4515	u	4700
3608	u	2699
4018	r	4036
3546	u	4971
1597	u	4732
4449	u	2972
135	u	3677
349	u	3613
1614	u	4623
4091	u	1055
3999	u	717
3384	u	858
3812	u	316
550	u	1805
3504	u	1812
1494	t	994
2590	u	804
3493	u	1210
2317	u	4766
2455	u	4702
2351	r	1442
1045	u	2155
135	u	267
1270	u	3450
398	u	2610
1231	u	3316
2221	u	3822
1373	u	218
1435	t	4803
3226	u	1315
2368	u	241
3537	u	630
2247	u	4923
2381	u	4544
727	u	1708
4559	u	1055
4769	u	376
299	u	3139
2114	u	242
3902	u	3007
3345	t	284
4255	u	1827
1592	t	2143
2937	r	4752
4405	u	2610
1284	u	3018
3316	u	2913
2506	u	3512
3643	u	4509
153	u	1143
4338	u	1373
3344	u	640
1217	u	1500
2544	u	2042
2343	u	3076
2586	t	4332
4856	u	1222
4783	u	3512
2429	u	3641
3822	u	4412
3546	u	891
4670	u	3848
1772	u	2539
4023	u	4753
660	u	97
3760	u	2429
3801	t	2800
1217	u	841
559	u	3641
4687	u	1374
3953	u	3641
1143	u	235
2494	u	235
880	u	4553
3902	t	4175
3546	u	1222
4722	t	1809
3725	s	2621
2381	u	3814
772	u	1747
4964	u	2728
456	u	3055
1210	u	841
1629	u	1573
4623	u	761
4691	u	660
4291	u	813
2369	v	2369
4732	u	4702
4177	u	434
3259	p	300
3493	u	3615
1600	r	1600
393	u	219
1889	t	1314
1315	u	1168
1629	u	3530
3999	u	267
3615	u	4162
3680	u	930
1596	t	881
197	u	1298
3384	u	156
1494	u	1772
1635	t	1174
3938	u	4445
4183	u	468
766	t	352
3953	u	4856
4753	u	124
1895	u	2100
1045	u	3877
468	u	4445
721	u	3602
1963	u	2100
3226	u	4766
4540	u	1288
2358	u	374
3172	t	3980
1586	u	4540
398	u	3848
3787	u	1500
304	u	3546
2642	u	304
3	u	1096
1881	u	2343
3530	u	4702
1318	t	3763
3231	t	325
3352	u	904
2110	u	4229
2874	u	434
1708	u	2544
2503	u	2913
304	u	2913
4893	q2	370
4338	u	4856
3142	u	3613
1180	u	532
827	t	1440
3971	u	299
2352	u	1321
2114	u	3528
2966	u	4644
2555	u	219
420	u	3083
707	u	135
3316	u	3643
1081	u	3739
4162	u	4405
2640	u	4783
151	u	3018
1476	u	3217
2799	u	1035
1729	u	3344
2495	u	4385
135	u	4464
1284	u	3739
1494	q2	1557
3400	u	3455
2551	u	4766
2455	u	2248
3512	u	731
4412	u	1180
1337	u	1096
3602	u	468
660	u	1211
3859	u	156
2544	u	1227
2243	u	4338
3514	u	3812
904	u	4764
4783	u	235
4291	u	3542
2291	u	1082
4556	t	2855
3760	u	1586
660	u	3886
771	t	2001
3953	u	712
1143	u	3546
3215	t	1908
1494	u	3207
4047	u	3608
476	u	961
4670	u	1772
2464	u	4923
1729	u	4183
2539	u	3589
930	u	2343
531	v	531
2291	u	2368
2477	u	717
4806	u	4183
1422	u	4544
24	u	3450
1824	v	1824
1848	u	4862
3725	u	3530
1597	t	27
4878	u	1805
3687	u	1222
1204	u	3037
3167	u	225
3643	u	1747
4623	u	4854
4125	u	380
1045	u	2132
2305	t	3857
3787	u	2799
4854	u	1082
2699	u	904
3848	q2	3070
218	u	1586
1422	u	3758
4255	u	151
2975	p	454
1168	u	4385
2853	u	1827
1138	u	3076
2110	u	3542
1586	u	3608
1042	t	2467
4319	t	1661
1570	u	1298
1772	u	1032
2853	u	3512
1592	t	2134
4524	u	1812
2972	u	836
1081	u	3018
1226	t	2074
242	u	3613
1222	u	1096
3641	u	380
2368	u	3522
1772	u	3999
4732	u	3848
2835	s	1680
3608	u	2122
1096	u	278
3615	u	904
1559	u	3760
205	t	4413
2836	t	1203
97	u	2551
2095	u	3760
4923	u	380
465	u	3602
2494	u	242
4623	u	2381
880	u	4544
4047	u	3414
3641	u	3142
1273	q1	2383
2524	u	2629
1217	u	2799
3880	u	1359
4788	u	2494
4700	u	3455
1325	t	3417
2768	t	3185
1494	u	368
3504	u	3530
