4167,u,4773
2539,u,850
4291,u,4687
3114,u,376
2095,u,1446
468,u,4604
3400,u,3450
2142,u,550
1735,r,1735
2039,u,804
4038,u,239
1109,t,4938
4797,v,4797
1851,t,2039
3844,t,424
3083,u,24
3528,u,3613
2358,u,3886
4923,u,239
1270,u,880
662,p,748
731,u,1963
4405,u,3240
235,u,841
374,u,4764
2455,u,3316
1846,t,3056
3822,u,712
3814,u,3024
3739,u,3455
2544,u,1618
3298,u,2291
2114,u,3226
4544,u,4856
3902,u,1168
3999,u,4464
880,u,3142
3726,u,2291
1011,q2,2494
107,u,3530
684,u,2712
124,u,3226
3528,u,299
2151,u,717
218,u,2243
4167,u,3971
1222,u,2477
3018,u,4773
3307,u,660
2972,u,1422
144,t,2969
1476,s,1910
752,q2,4974
3406,u,2286
1058,u,3007
727,u,2503
3294,r,3294
880,u,156
2555,u,2799
3602,u,755
3493,u,24
2948,u,3613
2436,u,1675
1614,u,2544
1024,v,1024
1988,u,3971
836,u,3
4338,u,3007
4788,u,1349
2110,u,3777
3338,r,3338
4678,t,3258
337,t,1904
1216,r,3285
3207,u,3037
257,u,3504
2100,u,2243
1586,u,591
1770,u,2151
3788,u,2122
1085,u,1215
931,t,1781
1949,t,1890
4971,u,3413
502,t,3871
1980,u,4646
4449,t,3396
1170,u,4856
3953,u,3735
2102,u,2248
4753,u,235
3848,u,97
3777,u,3707
2435,u,4553
1586,u,4449
3633,r,3633
2503,u,3455
1337,u,3334
4405,u,1747
4544,u,712
2102,u,3677
3735,u,398
707,u,267
4669,u,3400
2334,u,4856
721,u,3880
1783,u,2464
2640,u,1320
4923,u,1321
3,u,2047
1227,u,476
982,u,1812
2455,u,2110
1720,u,4291
4153,u,3687
2539,u,2358
4038,u,3486
2494,u,4753
2922,t,468
376,u,2966
1783,u,4047
3167,u,684
2887,t,665
930,u,2539
2169,u,3083
2355,t,3382
1082,u,3207
550,u,3406
2610,u,2343
2966,u,1805
1143,u,3902
3226,u,3726
4178,t,3305
4084,s,4501
1081,u,3316
2610,u,3788
3307,u,1374
3416,u,727
3877,u,3615
3865,s,686
2376,t,1532
2417,u,557
4788,u,3886
4338,u,468
3760,u,4524
4915,t,2584
3739,u,1747
683,u,3217
3542,u,961
278,u,3400
4806,u,4047
97,u,4738
3877,u,242
2590,u,712
3037,u,393
2889,u,2646
368,u,3114
1742,u,4167
24,u,3589
3613,u,2248
657,u,4646
2688,t,2753
2100,u,1081
299,u,1359
4338,u,3822
1029,u,4410
761,u,3007
3760,u,3450
3886,u,2455
316,u,434
3653,r,3653
2707,u,1298
1217,u,4646
4540,u,278
1081,u,4405
593,p,3230
4176,u,124
2495,u,257
2831,r,2831
1614,u,1812
793,t,3050
2629,u,3018
4125,u,3788
3450,u,3953
3789,u,2712
1168,u,3735
1008,u,4801
4732,u,4167
2248,u,4023
3316,u,3514
4125,u,343
3455,u,1321
4738,u,2352
1085,u,4691
3352,u,1320
4188,u,904
4515,u,813
3334,u,4788
2142,u,559
393,u,4459
1629,u,1008
4304,q2,4729
3726,u,1298
707,s,3451
3991,u,3514
2848,t,4219
1270,u,841
894,t,1314
3113,u,242
4464,u,2972
2630,p,877
3822,u,721
1609,u,4862
4964,u,4999
2368,u,235
3971,u,2243
755,u,2248
4162,u,1516
499,v,499
1708,u,1570
1304,u,2381
2417,u,3939
2464,u,2142
3226,u,349
4973,r,4686
232,r,232
2343,u,717
2522,t,4165
774,u,3643
4385,u,4118
2616,p,4137
738,t,4455
2436,u,3847
2388,t,3967
3877,u,3528
1586,u,3886
4052,t,4348
2343,u,3384
3657,u,1747
4901,u,3602
2034,r,2034
2368,u,3991
3207,u,3113
4623,u,2114
2317,u,1980
1138,u,304
3024,u,4011
4687,u,2874
3939,u,476
3999,u,3512
4540,u,1500
3493,u,2042
721,u,4766
2100,u,2248
1525,r,1525
368,u,1422
4833,u,1708
3486,u,1559
804,u,2544
1675,u,3971
2590,u,4801
1559,u,242
3316,u,368
2503,u,1227
2642,u,4856
3971,u,4700
3789,u,3657
1959,v,1959
4188,u,1742
2494,u,368
344,u,4405
703,u,304
721,u,420
4862,u,1402
1214,u,2417
3822,u,4833
2887,t,3494
4474,u,1500
3998,v,3998
2358,u,156
2248,t,461
420,u,1597
4249,t,1706
712,u,1675
1227,u,3680
1747,u,3530
1629,u,1214
374,u,2122
3486,u,2913
4091,u,97
1215,u,1085
3298,u,4769
752,u,2707
3316,u,4646
2429,u,3307
4672,t,1659
1629,u,3777
1895,u,3602
2733,r,2154
1783,u,4038
3149,t,3397
3167,u,727
3110,t,1355
156,u,368
752,u,3076
1222,u,891
4509,u,3514
3587,t,2893
2187,u,422
1629,u,2132
2045,u,2100
1573,u,2039
4722,t,2074
4988,t,474
3114,u,4474
3530,u,4711
3226,u,3735
3971,u,3504
1227,u,4769
1881,u,3486
4433,u,4753
2707,u,4700
1081,u,3307
2555,u,349
1082,u,1573
1895,u,4964
1805,u,316
1204,u,344
3615,u,3680
124,u,3938
2417,u,532
3305,t,1913
3739,u,1770
591,t,4665
1614,u,4702
4167,u,3307
1361,t,134
4644,u,4702
1211,u,242
3018,u,4509
3276,u,2590
1315,u,1055
2610,u,1138
2495,u,4646
1045,u,2544
2132,u,135
813,u,218
1634,u,24
2642,u,744
24,u,3602
3613,u,2247
3787,u,1446
813,u,2381
1029,u,4385
3886,u,2464
1085,u,380
3634,r,2433
2381,u,3400
703,u,3999
3980,t,2738
4862,u,3999
2304,v,2304
1675,u,717
3007,u,3486
772,u,1288
4687,u,1446
2286,u,3939
2646,u,1143
1008,u,4862
124,u,4700
4732,u,4188
4923,u,4999
1337,u,707
712,u,961
1222,u,4971
4856,u,4474
2122,u,635
707,u,3276
2539,u,836
1168,u,241
780,q2,279
156,u,2221
1032,u,3939
982,u,727
3345,t,637
2712,u,1318
3447,s,2436
434,u,4412
3814,u,1373
2972,u,4445
4183,u,4405
4923,u,241
4711,u,3707
4705,q1,4661
1284,u,1373
774,u,858
235,u,891
2039,u,1373
3726,u,880
2169,u,2291
2968,s,3812
2747,t,1493
3455,u,4177
1170,u,2151
1881,u,2276
224,t,1655
1204,u,3486
3615,u,2874
124,u,3240
4691,u,1550
3226,u,422
1029,u,465
24,u,1143
1284,u,4515
3847,u,2334
4385,u,4125
380,u,2100
1081,u,476
1675,u,4669
597,r,3645
2966,u,3450
24,u,3528
2463,t,2937
3880,u,2429
1513,t,805
1827,u,3290
2100,u,836
813,u,3083
1988,u,3953
2317,u,1963
683,u,1772
1772,u,4125
1500,u,1958
2787,s,2244
3085,t,1002
2551,u,1988
257,u,3406
1204,u,4433
761,u,1895
3886,u,2799
727,u,1675
4687,u,344
772,u,1614
630,u,4999
3240,u,880
3566,t,275
1411,t,4027
422,u,703
3138,q1,3399
1494,u,267
4604,u,1168
14,t,3851
493,t,241
4022,r,2144
850,u,1045
2368,u,4783
420,u,1570
881,r,881
3344,u,1770
550,u,422
2243,u,1138
1550,u,2417
4291,u,3758
3590,v,3590
241,u,4862
2155,u,1881
1294,u,316
2070,u,4162
4153,t,82
774,s,2850
3114,u,2294
4874,r,1989
190,t,3386
3828,p,1659
3902,u,476
1082,u,3217
267,u,2435
804,u,4711
2122,u,4732
1812,u,2187
2435,u,1720
3739,u,2142
3203,r,3134
4003,u,2495
965,v,965
1373,u,4854
1570,t,204
3687,u,4553
2221,u,880
4801,p,3729
1805,u,299
398,u,4711
4702,u,2464
4156,t,3663
4167,u,3298
3902,u,3814
4047,u,235
3119,u,3787
2162,u,2368
3416,u,1214
1586,u,2070
3510,u,4878
3657,u,2555
4746,t,491
393,u,2221
4901,u,3530
4806,u,1446
2368,u,703
434,u,3167
1827,u,267
3384,u,3512
1896,v,1896
2151,u,4806
4921,q1,4649
4687,u,3602
927,t,623
2725,t,1082
1387,u,4764
2276,u,3416
2362,u,3822
3537,u,2294
4531,u,2503
3787,u,772
3414,u,4604
2248,u,2352
4515,u,3240
3886,u,3902
368,u,374
1720,u,225
3703,u,1029
3608,u,3613
4862,u,1597
1214,u,1204
1073,t,1995
3449,p,1724
1222,u,4964
4449,u,557
858,u,3758
3953,u,3510
1708,u,4433
1618,u,2707
1359,u,3352
4700,u,1210
4553,u,2276
3504,u,3939
1288,u,4971
3007,u,235
2503,u,4702
3589,u,3024
4405,u,2610
1708,u,2874
3008,t,311
434,u,4405
4553,u,591
657,u,3902
603,v,603
4011,u,1573
961,u,3316
460,t,3904
712,t,4359
635,u,1032
4279,p,2881
3608,s,4394
2414,v,2414
4526,v,4526
2221,u,2699
1895,u,2362
2352,u,4445
4732,u,1812
3739,u,3352
3287,s,32
3528,u,2221
4711,u,1241
1446,u,4177
135,u,3677
2352,u,4038
2642,u,2110
2343,u,703
2140,t,957
1422,u,1315
3687,u,4862
1315,u,960
3880,u,241
3615,u,3416
4623,u,961
3643,u,4644
1298,u,4878
598,u,4769
2642,u,1963
3055,u,1266
4646,u,1494
24,u,3537
3613,u,1284
4878,u,3613
3615,u,2039
2132,u,3167
1210,u,1812
3760,u,2102
630,u,3083
4449,u,4669
591,u,4255
1211,u,2913
141,t,1393
3018,u,3938
3800,t,3908
3384,u,2699
4862,u,2114
2248,u,1614
2919,t,2330
2343,u,4604
1384,t,1952
3406,t,1033
3546,u,349
3067,s,1619
3337,t,740
4524,u,3534
1528,u,3406
1210,u,4670
3450,u,2642
2421,t,2786
4613,t,347
3055,u,4531
2539,u,1081
4385,u,3760
3687,u,3114
4553,u,3114
2913,u,368
2963,p,2833
1783,u,4670
3114,u,1045
3007,u,813
3703,u,858
1215,u,3504
4544,u,727
2629,u,4700
3953,u,2151
1760,t,1280
4669,u,3413
1231,u,3707
4999,u,4862
3114,u,642
4464,u,2248
4711,u,4788
2142,u,304
4173,t,2132
3142,u,2539
97,u,1318
2097,t,2611
4766,u,712
3307,u,4769
4162,s,4735
1644,t,1139
752,u,3114
633,p,3847
1337,u,4801
635,u,1881
1082,u,3226
4854,u,4971
3602,u,4806
2276,u,4711
4562,u,532
4509,u,3528
1053,t,2273
1315,u,2343
1805,u,3007
2799,u,3789
376,u,3142
344,u,3530
4286,t,2483
4711,u,398
523,s,2713
1284,u,3822
3939,u,4670
3687,u,4544
1186,t,4307
2874,u,422
841,u,68
2162,u,3788
3615,u,3602
960,u,3167
4003,u,4125
3055,u,2100
4433,u,2362
804,u,434
333,t,860
2699,u,880
2610,u,1180
4047,u,242
2163,q2,410
3514,u,4385
97,u,4711
1827,u,3999
904,u,316
3877,u,239
4773,u,3083
3940,u,880
3886,u,4125
337,t,27
1958,u,3880
3207,u,3848
1675,u,1096
1770,u,2972
4788,u,107
2343,u,4806
727,u,836
1116,r,1116
550,u,4687
1958,u,1373
2334,u,707
2948,u,1180
3643,u,559
468,u,1266
163,t,4974
420,u,3316
242,u,2551
4183,u,1222
4704,r,4704
2477,u,1500
4669,u,904
3848,u,3546
4964,u,3707
4183,u,557
2348,t,1981
4125,u,380
4515,u,774
2070,u,2544
1008,u,3217
1729,u,2699
2429,u,2343
3400,u,3486
982,u,761
731,u,3384
393,u,4464
4801,u,836
2039,u,960
721,u,2110
1783,u,3226
3083,u,124
2191,v,2191
4229,u,3680
1569,t,58
3113,u,151
1082,u,2524
4536,u,3076
24,u,4255
2291,u,4999
3142,u,3226
557,u,1573
4604,u,4923
2151,u,2114
4093,t,3706
3902,u,1204
4769,u,3971
2218,t,3603
1772,u,1333
2351,t,3539
4711,u,703
880,u,1551
4766,u,4801
4687,u,3413
3226,u,1805
4384,t,3305
4167,u,2506
3939,u,2114
3847,u,4023
2362,u,1180
3493,u,124
422,u,3991
4459,u,1729
4473,r,3446
3071,r,3071
4623,u,2151
2100,u,850
1827,u,3276
1138,u,219
4524,u,241
3760,u,2095
630,u,3076
1374,u,1500
836,u,239
3999,u,3677
1963,u,422
1958,u,2151
2913,u,3217
1898,t,805
3316,u,2042
4738,u,880
2646,u,2243
4753,u,2972
3537,u,3886
48,t,2462
488,r,488
1214,u,2039
257,u,2039
299,u,3788
4604,u,1214
2590,u,4412
4125,u,3514
3316,u,343
3236,t,2301
4856,u,4806
1597,u,3119
4764,u,4153
1175,v,1175
153,u,3
2294,u,4162
598,t,1309
2427,q1,1477
242,u,4691
4464,u,4700
3419,t,4361
4405,u,1783
2524,u,197
4738,u,3114
316,u,4702
476,u,2843
2029,u,2039
2544,u,3083
3814,u,393
3316,u,4669
4783,u,4670
4711,u,4783
3352,u,4011
2244,r,1021
1629,u,3822
1235,r,1235
3119,u,4964
1805,u,3139
3167,u,712
1749,s,1698
156,u,343
1337,u,4856
1404,u,2843
4854,u,4964
403,t,1482
960,u,707
1298,u,1500
3165,p,4699
3114,u,4445
4801,u,4923
3217,u,1085
1551,u,1720
4190,t,2004
3615,u,3589
3739,u,1783
2640,u,4559
2294,u,2966
3024,u,107
1058,u,3613
3902,u,3608
3939,u,2972
2362,u,982
1812,u,1359
4999,u,4047
1545,t,422
3334,u,2276
1889,t,2458
1942,u,3822
1747,t,4993
3847,u,4964
509,t,4263
3602,t,888
1422,u,3024
3119,u,2352
3384,u,3406
2495,u,2294
3493,u,813
2629,u,635
3406,u,630
3522,q2,2013
2843,u,2247
3537,u,2276
422,u,1387
3504,u,635
4964,u,2551
398,u,1720
1775,q1,192
476,s,3229
836,u,2699
4515,u,3226
3643,u,550
858,u,1827
2913,u,1597
1381,t,448
4964,u,3680
3167,u,4856
4023,u,2162
3504,u,1516
2155,u,3822
1337,u,744
591,u,153
3344,u,1446
3680,u,1266
1550,u,1085
2544,u,4433
3017,t,1395
3007,u,197
2155,u,1045
1227,u,3450
1404,u,1204
4038,u,316
2435,u,3953
2814,t,3745
179,p,7
1181,r,1181
4923,u,218
1881,u,3886
2712,u,2966
3724,t,3763
1180,u,4670
4702,u,2039
4910,s,944
2058,t,4885
557,u,476
1008,u,420
3528,u,2243
3493,u,1320
3,u,3687
4711,u,1227
1170,u,2122
3812,u,3707
982,u,4524
2039,u,3725
1978,r,2258
2942,t,595
2352,u,4084
532,u,858
4935,t,4410
3298,u,717
2464,u,2162
1035,u,2555
4536,u,4923
4854,u,2712
774,u,3615
4084,u,2646
1422,u,1333
2436,u,3939
4305,t,602
3691,q1,3723
1675,u,4646
1045,u,2699
2972,u,1635
2495,u,4445
218,u,1805
3657,u,1551
1321,u,239
4646,u,1528
2707,u,3037
3493,u,107
1241,u,3687
2110,u,3822
3657,u,3226
4667,t,4551
3602,u,2221
2555,u,4385
1963,u,465
2368,u,476
2362,u,2610
3848,u,4964
4540,u,1528
4971,u,2045
1675,u,368
4623,u,3589
4738,u,841
3760,u,3657
393,u,343
850,u,2707
1618,u,218
3018,u,393
4856,u,2874
1318,u,97
1609,u,3167
456,u,3938
1494,u,278
2756,s,3771
2728,u,3510
4385,u,3726
3546,u,2948
3083,u,3018
2358,u,368
2142,u,3789
2524,u,218
1359,u,3707
4923,u,1284
1729,u,3939
712,u,2368
2506,u,1315
3290,u,2122
2047,u,731
2539,r,2539
3307,u,4691
3167,u,755
2640,u,3822
2358,u,3114
982,u,3414
1283,r,1802
1551,u,2100
3822,u,1476
3298,u,2039
4410,u,3510
3076,u,1942
3951,t,3398
759,t,1157
755,u,1085
4641,t,4666
135,u,316
2641,u,4854
1081,u,3207
3276,u,3217
3643,u,4464
4732,u,3486
2294,u,3055
4788,u,3859
3226,u,1096
2675,t,2646
556,t,3728
1772,u,1629
4167,u,3207
2313,q2,1584
3859,u,3735
1217,u,1827
3127,r,3127
2641,u,2913
1422,u,68
3677,u,3991
1772,u,4038
4167,u,1586
1085,u,3789
3037,u,420
4084,u,242
4333,t,108
3602,u,2039
3939,u,3450
3240,u,2352
3537,u,368
3847,u,4255
2381,u,1081
1241,u,3352
1373,u,1609
1586,u,422
3677,u,2362
1988,u,3207
3558,t,289
3657,u,4011
1058,u,712
393,u,3613
2276,u,3455
4188,u,3207
2286,u,1266
3687,u,755
3613,u,3726
3859,u,961
4862,u,4003
3788,u,3493
420,u,3298
241,u,707
2110,u,1138
3205,t,4239
3344,u,3114
4856,u,3589
517,t,1578
1168,u,3680
3848,u,3528
3758,u,712
1476,u,4862
349,u,3316
239,u,961
156,u,4412
4801,u,2503
1829,u,2646
2189,v,2189
1708,u,4788
97,u,3999
3486,u,3999
1008,u,3207
1179,t,4927
3064,r,3064
635,u,3726
4674,t,781
1032,u,3847
4801,u,850
4457,r,963
2187,u,2641
2799,u,1210
4445,u,4125
4263,r,4263
1550,u,3739
2544,u,2291
3298,u,4524
3114,u,4003
2721,u,2544
598,u,1805
635,u,1045
219,u,3939
3971,u,635
1387,u,3999
3602,u,4474
344,u,278
2045,u,3414
349,u,4405
4003,u,2642
3528,u,2248
3510,u,761
3971,u,2286
3539,t,1635
2524,u,4291
3812,u,3680
2167,r,2167
1222,u,1550
4562,u,1333
2221,u,219
4766,u,2142
3406,u,4687
2582,t,4954
1772,u,1315
4229,u,316
2291,u,3139
2096,r,4304
880,u,1597
3847,u,2362
1573,u,3455
557,u,4833
224,t,2729
731,u,4766
235,u,4188
278,u,2100
1402,u,4856
1180,u,374
1349,u,1500
813,u,3119
4788,u,1215
994,q2,2942
3657,u,3217
727,u,24
1384,t,3370
761,u,3608
2641,u,717
3542,u,2642
1963,u,456
63,u,4291
721,u,4769
3804,p,3337
398,u,635
2689,t,4521
813,u,2642
3677,u,1035
4125,u,2853
2957,t,1954
3886,u,2707
3545,t,3979
1720,u,3514
2381,u,3677
3018,u,434
3546,u,304
3493,u,3512
4700,u,3450
559,u,4856
4669,u,68
4125,u,3528
1170,u,4806
4416,p,1345
858,u,635
1829,u,1708
316,u,2243
3037,u,4515
1817,r,1817
2539,u,1058
3276,u,4524
63,u,1045
153,u,241
3114,u,1032
3007,u,774
420,u,1614
3344,u,1742
1294,u,2699
2187,u,3739
1618,u,3493
2539,u,3657
1055,u,2913
3608,u,1180
3218,v,3218
1476,u,3226
2142,u,299
36,t,4779
1597,u,235
550,u,3055
4702,u,1210
3240,u,376
2435,u,3113
3758,u,4801
1724,t,3228
4732,u,97
557,u,657
4183,u,4646
1035,u,841
2712,u,3758
2045,u,2151
4999,u,1500
3991,u,1029
3384,u,4125
557,u,1284
2544,u,343
242,u,1528
2902,t,2567
3739,u,2162
4003,u,2435
930,u,3902
2291,u,2429
380,u,2966
4702,u,2436
124,u,3991
2640,u,4669
2343,u,465
1772,u,1618
61,q1,3101
2555,u,3999
1720,t,4379
4540,u,3114
1812,u,1373
4047,u,151
557,u,4562
97,u,4732
559,u,712
880,u,1516
4708,t,3646
2110,u,4433
4167,u,1573
1058,u,1204
4042,u,1586
2536,t,667
3999,u,257
1963,u,1298
3276,u,476
2362,u,2429
559,u,2343
3307,u,2110
2590,u,2291
4885,t,3710
3528,u,4474
630,u,3877
3788,u,3546
3175,t,3168
2504,s,139
2699,u,4023
4531,u,2539
3677,u,836
420,u,3307
772,u,1373
1500,u,2110
4856,u,3602
2494,u,727
3777,u,2539
2029,u,3512
1318,u,841
156,u,4405
4026,t,1890
3972,s,1201
4125,u,153
242,u,3847
3702,t,2553
2368,u,4562
63,u,218
3504,u,3847
3844,t,1750
443,t,2006
1586,u,4766
960,u,4769
1988,u,4559
1747,u,4806
4405,u,1494
3953,u,1805
4562,u,2132
434,u,4433
422,u,4700
2435,u,3939
4410,u,4964
2640,u,557
1298,u,4011
4229,u,3613
1635,u,1204
752,u,3999
2420,r,1449
2721,u,2503
24,u,4474
4984,t,1099
4562,u,3777
4038,u,2707
4445,u,2495
1805,u,3938
68,u,1812
2435,u,278
4291,u,1494
4694,s,1578
2640,u,2966
1729,u,1494
1616,t,1990
4861,t,552
67,t,365
1284,u,2843
3400,u,707
2799,u,2551
3991,u,218
1045,u,774
710,q1,4555
3167,u,3142
4691,u,2045
4229,u,299
4921,r,420
1772,u,1304
403,t,3904
841,u,3450
2352,u,1551
2966,u,3735
2417,u,1320
3760,u,4769
3024,u,1288
1055,u,4540
2343,u,3334
727,u,2436
235,u,4183
3514,u,3083
3087,t,3831
1096,u,239
3334,u,1029
2999,t,3680
1123,s,1486
4854,u,1476
1373,u,657
4753,u,3334
2381,u,225
4722,t,4805
2240,t,4930
4298,t,1587
4418,t,3858
4826,t,1228
2286,u,3018
2477,u,135
2646,u,2286
3811,q2,281
1168,u,2343
3207,u,393
2699,u,4964
703,u,2707
3877,u,4291
153,u,2429
3504,u,344
3608,u,2495
2097,v,2097
2642,u,4806
218,u,4702
3546,u,2966
1168,u,904
3641,u,813
1214,u,2439
349,u,476
752,u,304
1618,u,3486
707,u,456
1378,t,808
3534,u,2243
2721,u,1085
2640,u,1387
241,u,4801
1729,u,3953
4405,u,2343
267,u,107
3680,u,3940
981,r,981
251,t,4238
124,u,630
1298,u,858
642,u,3512
4369,t,3817
755,u,3512
3877,t,4577
3822,u,1494
1288,u,772
961,u,1404
3530,u,4669
3226,u,3789
1373,u,4769
1570,t,25
1422,u,1729
3622,r,3318
1217,u,422
532,u,1211
3847,u,1143
2610,u,3859
1138,u,2843
2642,u,2889
2343,u,456
1035,u,3226
3217,u,3789
4769,u,1284
2524,q2,2143
557,u,4553
2495,u,4732
2378,t,1952
858,u,4700
1500,u,1217
3690,t,1693
2843,u,349
4753,u,4188
4878,u,3344
2874,u,3316
398,u,3902
657,u,4711
1559,u,3735
4278,t,2285
630,u,3902
368,u,2590
4687,u,3777
2641,u,1573
1217,u,4711
4459,u,3406
3207,u,1747
2362,u,3859
399,q2,4022
4644,u,299
591,u,2343
1597,u,4338
2843,u,3703
2646,u,1085
3493,u,4176
1214,u,1217
349,u,3226
2474,r,2474
1885,s,2476
304,u,3777
4856,u,4524
4669,u,2551
2029,u,858
1215,u,2381
4923,u,2640
642,u,1045
3919,t,790
465,u,1812
2712,u,1304
2102,u,299
3512,s,740
1573,u,4524
3138,t,3982
2874,u,4562
1476,u,434
2417,u,4702
1299,t,4290
267,u,1304
2435,u,257
2966,u,630
3234,t,2132
598,u,420
3400,u,712
219,u,1304
2247,u,3760
1204,u,3528
4691,u,1988
3114,u,4711
4410,u,3735
